193;Pantalla WINV413;WINV413;Page;Access;ConteosPendientes;Interno;S
260;Pantalla WINV413;WINV413;Page;Access;SeleccionDeRegStock;Interno;S
266;Pantalla WINV414;WINV414;Page;Access;ActualizarInventarios;Interno;S
521;Pantalla WINV415;WINV415;Page;Access;InvEnderecoDetError;Interno;S
276;Pantalla WORT010;WORT010;Page;Access;Tareas;Interno;S
301;Pantalla WORT020;WORT020;Page;Access;Insumos;Interno;S
304;Pantalla WORT030;WORT030;Page;Access;TrabajoManual;Interno;S
320;Pantalla WORT040;WORT040;Page;Access;OrdenTarea;Interno;S
317;Pantalla WORT050;WORT050;Page;Access;OrdenFuncionario;Interno;S
366;Pantalla WORT060;WORT060;Page;Access;OrdenTareaFuncionario;Interno;S
362;Pantalla WORT070;WORT070;Page;Access;TareaDato;Interno;S
367;Pantalla WORT090;WORT090;Page;Access;RegistroTareaAmigable;Interno;S
315;Pantalla WORT100;WORT100;Page;Access;PlantillasTareas;Interno;S
316;Pantalla WORT110;WORT110;Page;Access;PlantillasTareasDet;Interno;S
111;Pantalla WPAR110;WPAR110;Page;Access;UnidadesMedida;Interno;S
124;Pantalla WPAR170;WPAR170;Page;Access;OperacionesStock;Interno;S
125;Pantalla WPAR200;WPAR200;Page;Access;Secuencias;Interno;S
142;Pantalla WPAR260;WPAR260;Page;Access;TiposDeVehiculos;Interno;S
107;Pantalla WPAR604;WPAR604;Page;Access;TiposCodigosBarra;Interno;S
294;Pantalla WPOR010;WPOR010;Section;Access;RegitroEntrada;Interno;S
377;Pantalla WPRE005;WPRE005;Page;Access;ErroresColectorOffline_z;Interno;S
213;Pantalla WPRE050;WPRE050;Page;Access;LiberacionDeOnda;Interno;S
215;Pantalla WPRE051;WPRE051;Page;Access;PedidosPendLiberacion;Interno;S
209;Pantalla WPRE052;WPRE052;Page;Access;PanelLiberacion;Interno;S
168;Pantalla WPRE060;WPRE060;Page;Access;ConsultaContenedoresGen;Interno;S
169;Pantalla WPRE061;WPRE061;Page;Access;ConsultaDetPicking;Interno;S
197;Pantalla WPRE120;WPRE120;Page;Access;AnulacionPreparaciones;Interno;S
236;Pantalla WPRE121;WPRE121;Page;Access;AnulacionTotalPreparaciones;Interno;S
175;Pantalla WPRE130;WPRE130;Page;Access;ConsultaPreparaciones;Interno;S
184;Pantalla WPRE160;WPRE160;Page;Access;AvancePreparacion;Interno;S
187;Pantalla WPRE161;WPRE161;Page;Access;AvancePreparacionEmpresa;Interno;S
189;Pantalla WPRE162;WPRE162;Page;Access;AvancePreparacionPreparacion;Interno;S
210;Pantalla WPRE170;WPRE170;Page;Access;AnalisisRechazo;Interno;S
338;Pantalla WPRE220;WPRE220;Page;Access;ControlesPreparacion;Interno;S
341;Pantalla WPRE221;WPRE221;Page;Access;LogControlesPreparacion;Interno;S
183;Pantalla WPRE300 Creaci? y cierrede una preparaci? manual;WPRE300;Page;Access;PreparacionManual;Interno;S
163;Pantalla WPRE310;WPRE310;Page;Access;IniciarPickingEtiqueta;Interno;S
179;Pantalla WPRE320;WPRE320;Page;Access;FinalizarPickingEtiq;Interno;S
161;Pantalla WPRE330;WPRE330;Page;Access;TiemposPicking;Interno;S
337;Pantalla WPRE350;WPRE350;Page;Access;UbicacionesReabastecimiento;Interno;S
355;Pantalla WPRE360;WPRE360;Page;Access;StockPickingMal;Interno;S
372;Pantalla WPRE410;WPRE410;Page;Access;PanelAnulacion;Interno;S
371;Pantalla WPRE420;WPRE420;Page;Access;VerErrores;Interno;S
375;Pantalla WPRE430;WPRE430;Page;Access;LineasAnulacion;Interno;S
244;Pantalla WREC010;WREC010;Page;Access;RefRecepcion;Interno;S
245;Pantalla WREC011;WREC011;Page;Access;DETRefRecepcion;Interno;S
53;Pantalla WREC140;WREC140;Page;Access;LiberarDifRecepcion;Interno;S
258;Pantalla WREC141;WREC141;Page;Access;ProblemasRecepcion;Interno;S
38;Pantalla WREC150;WREC150;Page;Access;ConsultaEtiquetas;Interno;S
32;Pantalla WREC170;WREC170;Page;Access;PanelRecepcion;Interno;S
34;Pantalla WREC171;WREC171;Page;Access;DetallesAgenda;Interno;S
240;Pantalla WREC172;WREC172;Page;Access;RecepcionTipoExterno;Interno;S
241;Pantalla WREC173;WREC173;Page;Access;RecepcionRelEmpresaTipo;Interno;S
246;Pantalla WREC174;WREC174;Page;Access;RecepcionFactura;Interno;S
252;Pantalla WREC175;WREC175;Page;Access;LineasFacturas;Interno;S
345;Pantalla WREC176;WREC176;Page;Access;FacturaDesdeReferencia;Interno;S
40;Pantalla WREC180;WREC180;Page;Access;LogEtiquetas;Interno;S
147;Pantalla WREC220;WREC220;Page;Access;LiberarCrossDocking;Interno;S
143;Pantalla WREC240;WREC240;Page;Access;ConsultaCrossDocking;Interno;S
198;Pantalla WREC260;WREC260;Page;Access;DistribuirPedidosAbiertos;Interno;S
150;Pantalla WREC270;WREC270;Page;Access;ConvertirEtiquetas;Interno;S
268;Pantalla WREG000;WREG000;Page;Access;TestGrilla;Interno;S
237;Pantalla WREG009;WREG009;grid1;btn;Alta;Interno;S
238;Pantalla WREG009;WREG009;grid1;btn;Edit;Interno;S
61;Pantalla WREG009;WREG009;Page;Access;Productos;Interno;S
94;Pantalla WREG010;WREG010;Page;Access;Herramientas;Interno;S
95;Pantalla WREG020;WREG020;Page;Access;FamiliaProductos;Interno;S
96;Pantalla WREG030;WREG030;Page;Access;Rotatividad;Interno;S
72;Pantalla WREG035;WREG035;Page;Access;Clases;Interno;S
77;Pantalla WREG036;WREG036;Page;Access;SubClases;Interno;S
66;Pantalla WREG040;WREG040;Page;Access;AltaUbicacion;Interno;S
206;Pantalla WREG050;WREG050;Page;Access;AsignacionUbicacionesPick;Interno;S
73;Pantalla WREG060;WREG060;Page;Access;ProdSinUbicPrepa;Interno;S
98;Pantalla WREG080;WREG080;Page;Access;PuertaEmbarque;Interno;S
267;Pantalla WREG090;WREG090;Page;Access;RamosProducto;Interno;S
68;Pantalla WREG100;WREG100;Page;Access;Empresas;Interno;S
75;Pantalla WREG110;WREG110;Page;Access;MantenimientoPaises;Interno;S
59;Pantalla WREG120;WREG120;Page;Access;ConversionCodigosTraspaso;Interno;S
91;Pantalla WREG125;WREG125;Page;Access;CrearProductosTraspaso;Interno;S
81;Pantalla WREG130;WREG130;Page;Access;RutasEntregas;Interno;S
79;Pantalla WREG140;WREG140;Page;Access;Ondas;Interno;S
138;Pantalla WREG141;WREG141;Page;Access;MotivosAjusteStock;Interno;S
376;Pantalla WREG150;WREG150;Page;Access;Muestras;Interno;S
71;Pantalla WREG220;WREG220;Page;Access;Clientes;Interno;S
93;Pantalla WREG250;WREG250;Page;Access;Vehiculos;Interno;S
89;Pantalla WREG400;WREG400;Page;Access;UnidadesAlternas;Interno;S
97;Pantalla WREG410;WREG410;Page;Access;NAM;Interno;S
82;Pantalla WREG601;WREG601;Page;Access;ControlesCalidad;Interno;S
103;Pantalla WREG602;WREG602;Page;Access;ControlesCalidadProducto;Interno;S
84;Pantalla WREG602;WREG602;Page;Access;ControlesCalidadProductos;Interno;S
76;Pantalla WREG603;WREG603;Page;Access;CodigoBarras;Interno;S
87;Pantalla WREG605;WREG605;Page;Access;PalletProducto;Interno;S
243;Pantalla WRG001;WREG001;Section;Access;Registro;Interno;S
9;Pantalla WSEG031;WSEG031;Page;Access;EmpresasGrupos;Interno;S
10;Pantalla WSEG050;WSEG050;Page;Access;SesionesGestion;Interno;S
11;Pantalla WSEG060;WSEG060;Page;Access;LocksGestion;Interno;S
476;Pantalla WSEG080;WSEG080;Page;Access;UserPredio;Interno;S
391;Pantalla WSTO005;WSTO005;Page;Access;StockGeneralProducto;Interno;S
343;Pantalla WSTO030;WSTO030;Page;Access;TraceStock;Interno;S
56;Pantalla WSTO040;WSTO040;Page;Access;TraspasoStock;Interno;S
54;Pantalla WSTO060;WSTO060;Page;Access;AceptarControlesCalidad;Interno;S
51;Pantalla WSTO070;WSTO070;Page;Access;UbicacionesParaReabastecer;Interno;S
212;Pantalla WSTO090;WSTO090;Page;Access;MovimientosDeInventarioL;Interno;S
50;Pantalla WSTO110;WSTO110;Page;Access;ControlDeCalidad;Interno;S
48;Pantalla WSTO150;WSTO150;Page;Access;StockUbicacion;Interno;S
60;Pantalla WSTO150DET;WSTO150DET;Page;Access;StockUbicacion;Interno;S
242;Pantalla WSTO155;WSTO155;Page;Access;UbicacionesDisponivles;Interno;S
310;Pantalla WSTO210;WSTO210;Page;Access;StockEnvases_z;Interno;S
368;Pantalla WSTO310;WSTO310;Page;Access;Stock;Interno;S
62;Pantalla WSTO395;WSTO395;Page;Access;StockProducto;Interno;S
49;Pantalla WSTO498;WSTO498;Page;Access;StockPalletTranferencia;Interno;S
510;Pantalla WSTO500;WSTO500;Page;Access;StockPorProducto;Interno;S
511;Pantalla WSTO550;WSTO550;Page;Access;ProductoConMasReservaQueStock;Interno;S
403;Pantalla WSTO580;WSTO580;Page;Access;Existencia_z;Interno;S
234;Pantalla de Analisis de rechazos;WPRE052;Page;Access;AnalisisRechazos;Interno;S
202;Pantalla de ingreso de c?igo sac;WCDO135;Page;Access;IngresarCodigoSac;Interno;S
547;Pantalla de liberacion automatica;AUT010;Section;Access;LiberacionAutomatica;Interno;S
563;Pantalla de listado de contenedores por camion pendientes;de control        WEXP575;Page;Access;ControlContenedoresCamion;Interno;S
529;Pantalla de relacion entere agenday referencia;WREC350;Page;Access;RelacionAgendaReferencia;Interno;S
21;Pantalla errores de ejecucion;WINT070;Page;Access;ErroresEjecucion;Interno;S
542;Pantalla log de envases;WSTO211;Page;Access;LogEnvases;Interno;S
456;Pantalla para desfacturar pedidos;WPRE510;Page;Access;DesfacturarPedidos_z;Interno;S
543;Pantalla predios;WREG705;Page;Access;Predios;Interno;S
466;Pantalla prueba 2;WFACPRUEB2;Page;;WFACPRUEB2_Page_Access;Interno;S
467;Pantalla prueba 3;WFACPRUE3;Page;;WFACPRUE3_Page_Access;Interno;S
468;Pantalla prueba 4;WFACPRUE4;Page;;WFACPRUE4_Page_Access;Interno;S
545;Pantalla retornos de bulto;EXP340;Page;Access;RetornoBulto;Interno;S
334;Permitir edici? en pantalla WPAR200;WPAR200;grid1;cell;Editable;Interno;S
427;Preparaci? Manual;PRD540;Page;Access;ColectorPreparacionManual_0;Interno;S
405;REC500_Page_Access_ColectorExpedicion;REC500;Page;Access;ColectorExpedicion;Interno;S
550;Recurso para acceso FULL PowerBI Indicadores;WPRO030;Page;Access;POWERBI_FULL;Interno;S
551;Recurso para acceso Parcial PowerBI Indicadores;WPRO030;Page;Access;POWERBI_PARCIAL;Interno;S
493;Registro de Pedido Expedido;WPAR605;Page;Access;RegistroPedidoExpedicion;Interno;S
503;Reserva Documental;DOC300;Page;Access;DocumentoProduccion;Interno;S
573;ResolverAdvertenciaAUTO;;;;ResolverAdvertenciaAUTO;Interno;S
541;Saldo a Liberar;PRE670;Page;Access;SaldosALiberar;Interno;S
496;Saldo de Documentos;DOC020;Page;Access;SaldoDocumentos;Interno;S
492;Seccion inventario menu colectores;INV00;section;Access;InventarioMobile;Interno;S
548;Secci? Configuraci? Automatizacion;AUT000;Section;Access;Automatizacion;Interno;S
105;Secci? Configuraci? Impresi?;WIMP000;Section;Access;ConfiguracionImpresion;Interno;S
164;Secci? Control Dcoumental WCDO000;WCDO000;Section;Access;ControlDocumentall;Interno;S
144;Secci? Cross Docking;WREC000;Section;Access;CrossDocking_z;Interno;S
104;Secci? Dominios;WREG000;Section;Access;Dominios;Interno;S
272;Secci? Eventos;WEVT000;Section;Access;EventosZ;Interno;N
113;Secci? Inventario;WINV000;Section;Access;Inventario;Interno;S
133;Secci? Inventario C?lico;WINV000;Section;Access;InventarioCiclico;Interno;S
100;Secci? Mantenimiento;WREG000;Section;Access;Mantenimientos;Interno;S
101;Secci? Mantenimiento Preparaci?/Expedici?;WREG000;Section;Access;Mantenimientos_PreparacionExpedicion;Interno;S
102;Secci? Mantenimiento Ubicaciones;WREG000;Section;Access;Mantenimientos_Ubicaciones;Interno;S
106;Secci? Parametrizaci?;WPAR000;Section;Access;Parametrizacion;Interno;S
248;Secci? Pedidos;WPRE000;Section;Access;Pedidos;Interno;S
162;Secci? Picking;WPRE000;Section;Access;Picking;Interno;S
249;Secci? Preparaciones;WPRE000;Section;Access;Preparaciones;Interno;S
408;Secci? Producci?;KIT000;Section;Access;Produccion_z;Interno;S
462;Secci? Producci? Colector;KIT000;Section;Access;ProduccionMobile;Interno;S
99;Secci? Productos;WREG000;Section;Access;Productos;Interno;S
297;Section Tarea Facturacion;WORT000;Section;Access;Facturacion;Interno;S
1;Seguridad;WSEG000;Section;Access;Seguridad;Interno;S
530;Stock disponible detalle pedido;WPRE151;Page;Access;Stock_DetallesPedidos;Interno;S
115;Stock por Producto;WREG009;grid1;btn;StockPorProducto;Interno;S
296;Submenu Tarea Facturacion;Master;Menu;lbl;WORDENTAREA_TAREAS;Interno;S
14;Template de Etiquetas;WCOF030;Page;Access;EtiquetasTemplate;Interno;S
153;Tipo de Ubicaci?es WPAR050;WPAR050;Page;Access;TiposUbicacion;Interno;S
181;Tipos de Estructura de Stock;WPAR325;Page;Access;TiposEstructuraStock;Interno;S
90;Traspaso;WREG000;Section;Access;Traspaso;Interno;S
470;WPRE101_Page_Access_Puede_Insertar;WPRE101;Page;Access;Puede_Insertar;Interno;S
469;WPRE101_Page_Access_Puede_Modificar;WPRE101;Page;Access;Puede_Modificar;Interno;S
516;WPRE600_Page_Access_Pedido;WPRE600;Page;Access;Pedido;Interno;S
514;WPRE610_Page_Access_Pedido;WPRE610;Page;Access;Pedido;Interno;S
515;WPRE620_Page_Access_Pedido;WPRE620;Page;Access;Pedido;Interno;S
471;WSEG070_Page_Access_Usuarios;WSEG070;Page;Access;Usuarios;Interno;S
480;WSTO600_Page_Access_Traspaso;WSTO600;Page;Access;Traspaso;Interno;S
481;WSTO601_Page_Access_Traspaso;WSTO601;Page;Access;Traspaso;Interno;S
74;btn Asignar Ubicacion WREG060;WREG060;grid1;btn;AsignarUbicacion;Interno;S
495;?rdenes de Ingreso;DOC080;Page;Access;OrdenesIngreso;Interno;S
25;MenuStock;LSTO000;Section;Access;Stock;Interno;S
48;Pantalla WSTO150;WSTO150;Page;Access;StockUbicacion;Interno;S
62;Pantalla WSTO395;WSTO395;Page;Access;StockProducto;Interno;S
510;Pantalla WSTO500;WSTO500;Page;Access;StockPorProducto;Interno;S
115;Stock por Producto;WREG009;grid1;btn;StockPorProducto;Interno;S
540;Acceso a croos docking;WREC170;grid1;btn;CroosDocking;Interno;S
557;Aceptar Diferencia Recepcion Nivel1;REC141;Aceptar;Diferencia;Nivel1;Interno;S
335;Alta de pedidos en WPRE100;WPRE100;grid1;btn;AltaPedidos;Interno;S
544;Avance de pedidos;PRE660;Page;Access;AvancePedidos;Interno;S
457;Bot? de confirmar pedidos para desfacturar;WPRE510;Page;Access;BtnConfirmar;Interno;S
307;Btn Aceptar Todo;WFAC002;grid1;btn;AceptarTodo;Interno;S
314;Btn Aceptar o rechazar calculos;WFAC001;grid1;btn;AceptarRechazarCalculos;Interno;S
235;Btn Agregar Comentario Debug;GENERAL;DebugMenu;btn;Comment;Interno;S
8;Btn Agregar Usuario;WSEG030;grid1;btn;AgregarUsuario;Interno;S
5;Btn Agregar perfil;WSEG020;grid1;btn;AgregarPerfil;Interno;S
47;Btn Ajuste etiqueta;WREC170;grid1;btn;AjusteEtiqueta;Interno;S
233;Btn Alta Formulario WREC170;WREC170;grid1;btn;AltaFormlario;Interno;S
219;Btn Anular Documento;WCDO095;grid1;btn;AnularDocumento;Interno;S
312;Btn Armar Camion Entregas;WEXP040;grid1;btn;ArmarCamionEntrega;Interno;S
256;Btn Armar Cami? por Contenedores;WEXP040;grid1;btn;ArmarCamionCont;Interno;S
177;Btn Armar Egreso;WEXP040;grid1;btn;ArmarCamion;Interno;S
288;Btn Asignar Procesos;WFAC001;grid1;btn;AsignarProcesos;Interno;S
289;Btn Asignar Selecci?;WFAC010;grid1;btn;Asignar;Interno;S
290;Btn Asignar Todo;WFAC010;grid1;btn;AsignarTodo;Interno;S
464;Btn AsignarProcesos Prueba;WFACPRUEBA;grid1;btn;AsignarProcesos;Interno;S
303;Btn Calculos No Realizados Por Error;WFAC001;grid1;btn;CalculosNoRealizadosPorError;Interno;S
374;Btn Cancelar;WPRE410;grid1;btn;Cancelar;Interno;S
41;Btn Cancelar Agenda;WREC170;grid1;btn;CancelarAgenda;Interno;S
196;Btn Cancelar Inventario WINV410;WINV410;grid1;btn;CancelarInventario;Interno;S
88;Btn Capacidad de pallets;WREG605;grid1;btn;Pallets;Interno;S
443;Btn Cargar;WEXP013;grid1;btn;Cargar;Interno;S
263;Btn Cargar Cami?;WEXP010;grid1;btn;Cargar;Interno;S
259;Btn Cargar Cami?;WEXP011;grid1;btn;Cargar;Interno;S
264;Btn Cargar todo en Cami?;WEXP010;grid1;btn;CargarTodo;Interno;S
261;Btn Cargar todo en Cami?;WEXP011;grid1;btn;CargarTodo;Interno;S
444;Btn CargarTodo;WEXP013;grid1;btn;CargarTodo;Interno;S
44;Btn Cerrar Agenda;WREC170;grid1;btn;CerrarAgenda;Interno;S
152;Btn Cerrar Camion WEXP040;WEXP040;grid1;btn;CerrarCamion;Interno;S
195;Btn Cerrar Inventario WINV410;WINV410;grid1;btn;CerrarInventario;Interno;S
305;Btn Cerrar Orden;WORT030;grid1;btn;CerrarOrden;Interno;S
135;Btn Cerrar camion WEXP040;WEXP040;grid1;btn;DetallesCamion;Interno;S
309;Btn Con errores Todo;WFAC002;grid1;btn;ConErrTodo;Interno;S
339;Btn Consulta Preparaciones;WPRE220;grid1;btn;ConsultaPreparaciones;Interno;S
178;Btn Contenedores;WREC240;grid1;btn;ContenedoresCrossDocking;Interno;S
86;Btn Controles de calidad;WREG009;grid1;btn;ControlCalidad;Interno;S
78;Btn C?igos de barra;WREG009;grid1;btn;CodigoBarras;Interno;S
291;Btn Desasociar Todo;WFAC010;grid1;btn;DesasociarTodo;Interno;S
327;Btn Descargar;WCOF070;grid1;btn;Descargar;Interno;S
232;Btn Descargar Debug;GENERAL;DebugMenu;btn;Download;Interno;S
265;Btn Descargar todo el Cami?;WEXP010;grid1;btn;DescargarTodo;Interno;S
262;Btn Descargar todo el Cami?;WEXP011;grid1;btn;DescargarTodo;Interno;S
445;Btn DescargarTodo;WEXP013;grid1;btn;DescargarTodo;Interno;S
350;Btn Deseleccionar todo;WREC176;grid1;btn;DeseleccionarTodo;Interno;S
351;Btn Detalle Factura;WREC174;grid1;btn;DetalleFactura;Interno;S
352;Btn Detalle Funcionarios WORT040;WORT040;grid1;btn;Funcionarios;Interno;S
353;Btn Detalle Manipuleo Insumo WORT040;WORT040;grid1;btn;ManipuleosInsumos;Interno;S
35;Btn Detalles Agenda;WREC170;grid1;btn;DetallesAgenda;Interno;S
323;Btn Detalles Ejecucion;WFAC001;grid1;btn;DetallesEjecucion;Interno;S
201;Btn Distribuci? Pedidos;WREC170;grid1;btn;DistribucionPedidos;Interno;S
211;Btn Editar Preparacion;WPRE052;grid1;btn;EditarPreparacion;Interno;S
4;Btn Editar perfil;WSEG020;grid1;btn;EditarPerfil;Interno;S
37;Btn Etiquetas Producto;WREC171;grid1;btn;EtiquetasProducto;Interno;S
257;Btn Excluir cargas no preparadas;WEXP040;grid1;btn;ExcluirCargasNoPreparadas;Interno;S
344;Btn Factura desde referencia;WREC174;grid1;btn;FacturaDesdeReferencia;Interno;S
441;Btn Facturar;WEXP110;grid1;btn;Facturar;Interno;S
253;Btn Facturar Cami?;WEXP040;grid1;btn;FacturarCamion;Interno;S
318;Btn Funcionarios Orden;WORT030;grid1;btn;FuncionariosOrden;Interno;S
251;Btn Generar Reporte;WREC170;grid1;btn;GenerarReporte;Interno;S
329;Btn Generar Reportes;WEXP040;grid1;btn;GenerarReportes;Interno;S
52;Btn Generar etiquetas;WREC170;grid1;btn;GenerarEtiquetas;Interno;S
224;Btn Guardar Liberacion;WPRE051;grid1;btn;GuardarLibOnda;Interno;S
295;Btn Habilitar Ejecuci?;WFAC001;grid1;btn;HabilitarEjecucion;Interno;S
191;Btn HabilitarInventario WINV410;WINV410;grid1;btn;HabilitarInventario;Interno;S
42;Btn Ingresar Lineas Agenda;WREC170;grid1;btn;IngresarLineasAgenda;Interno;S
347;Btn Ingreso l?eas;WREC174;grid1;btn;IngresoLineas;Interno;S
230;Btn Iniciar Debug;GENERAL;DebugMenu;btn;Start;Interno;S
45;Btn Liberar diferencias;WREC170;grid1;btn;LiberarDiferencias;Interno;S
43;Btn Liberar recepcion;WREC170;grid1;btn;LiberarRecepcion;Interno;S
340;Btn Log Controles;WPRE220;grid1;btn;LogControlesPreparacion;Interno;S
39;Btn Log Etiqueta;WREC150;grid1;btn;LogEtiqueta;Interno;S
393;Btn Martillo Agenda;WPOR010;grid1;btn;agenda;Interno;S
392;Btn Martillo Balanza;WPOR010;grid1;btn;balanza;Interno;S
394;Btn Martillo Expedicion;WPOR010;grid1;btn;expedicion;Interno;S
365;Btn Martillo WORT030 DeshabilitarOrden Tarea;WORT030;grid1;btn;DeshabilitarOrdenTarea;Interno;S
300;Btn Menu WFAC007;WFAC001;grid1;btn;EdicionResultado;Interno;S
299;Btn Menu WFAC007;WFAC001;grid1;btn;IngresoResultadoManual;Interno;S
423;Btn Motivo de Almacenamiento;WREC170;grid1;btn;btnMotivoAlmacenamiento_z;Interno;S
46;Btn Observacioines agenda;WREC170;grid1;btn;ObservacionesAgenda;Interno;S
110;Btn Pallets;WREG009;grid1;btn;Pallets;Interno;S
231;Btn Parar Debug;GENERAL;DebugMenu;btn;Stop;Interno;S
156;Btn Pedidos Expedidos WEXP040;WEXP040;grid1;btn;PedidosExpedidos;Interno;S
140;Btn Pedidos Involucrados WEXP040;WEXP040;grid1;btn;PedidosInvolucrados;Interno;S
145;Btn Productos Pedido WEXP050;WEXP050;grid1;btn;ProductosEnPedido;Interno;S
370;Btn Puntos Entrega;WEXP040;grid1;btn;PuntosEntregaCamion;Interno;S
308;Btn Rechazar Todo;WFAC002;grid1;btn;RechazarTodo;Interno;S
342;Btn Regenerar Inventario WINV410;WINV410;grid1;btn;RegenerarInventario;Interno;S
359;Btn Reimprimir;WCOF070;grid1;btn;Reimprimir;Interno;S
330;Btn Reportes;WEXP040;grid1;btn;Reportes;Interno;S
326;Btn Reportes;WREC170;grid1;btn;Reportes;Interno;S
373;Btn Reprocesar;WPRE410;grid1;btn;BtnReprocesar;Interno;S
356;Btn Reprocesar;WCOF070;grid1;btn;Reprocesar;Interno;S
302;Btn Resultados De Ejecucion;WFAC001;grid1;btn;ResultadosDeEjecucion;Interno;S
172;Btn Saldo DM WREG009;WREG009;grid1;btn;SaldoDM;Interno;S
348;Btn Seleccionar;WREC176;grid1;btn;Seleccionar;Interno;S
349;Btn Seleccionar todo;WREC176;grid1;btn;SeleccionarTodo;Interno;S
333;Btn Sincronizar Tracking;WEXP040;grid1;btn;SincronizarTracking;Interno;S
319;Btn Tareas Orden;WORT030;grid1;btn;TareasOrden;Interno;S
222;Btn Ver Descargos;WCDO095;grid1;btn;VerDescargos;Interno;S
173;Btn Ver Documentos Pendientes WCDO21;WCDO021;grid1;btn;VerDocPend;Interno;S
146;Btn etiquetas pre-separadas;WREC240;grid1;btn;EtiquetasCrossDocking;Interno;S
321;Btn habilitar facturacion;WFAC001;grid1;btn;HabilitarFacturacion;Interno;S
509;BtnPedidosPendientesCamion;WEXP040;grid1;btn;PedidosPendientesCamion;Interno;S
535;CEXP600_Opt_FL_AUTO_CARGA;CEXP600;Opt;FL;AUTO_CARGAZ;Interno;S
536;CEXP600_Opt_FL_CTRL_CONTENEDORES;CEXP600;Opt;FL;CTRL_CONTENEDORESZ;Interno;S
434;CNS000_Section_Access_Consulta;CNS000;Section;Access;Consulta;Interno;S
435;CNS510_Page_Access_UbicacionProducto;CNS510;Page;Access;UbicacionProducto;Interno;S
436;CNS520_Page_Access_ProductoUbicacion;CNS520;Page;Access;ProductoUbicacion;Interno;S
539;COLECTOR RETORNO DE BULTO;EXP610;Page;Access;RetornoBulto;Interno;S
2;Cambiar Contrase?;WSEG010;Page;Access;CambioPassword;Interno;S
502;Cambio de Estado;DOC260;Page;Access;CambioEstado;Interno;S
30;Cola de Impresi?;LIMP010;Page;Access;ImpresionCola;Interno;S
556;Colector Ingreso a Producci?;PRD200;Page;Access;ColectorContenedorProduccion;Interno;S
473;Colector PRD010;PRD0010;Page;Access;ColectorRecoleccionCont_0;Interno;S
472;Colector PRD580;PRD580;Page;Access;ColectorAsociacionDAC_0;Interno;S
486;Colector PRD600;PRD600;Page;Access;ColectorContenedoresHijos;Interno;S
555;Colector Preparacion de Producci?;REC560;Page;Access;ColectorRecepcionProduccion;Interno;S
395;Colector REC500;REC500;Page;Access;ColectorRecepcion;Interno;S
404;Colector REC510;REC510;Page;Access;Almacenamiento_Agrupado;Interno;S
402;Colector REC520;REC500;Page;Access;ColectorAlmacenamiento;Interno;S
401;Colector STO510;STO510;Page;Access;TransferenciaAgrupada;Interno;S
552;Colector STO520;STO520;Page;Access;TranferenciasEmpresas;Interno;S
489;Colector ajuste de inventario;INV540;Page;Access;ColectorAjusteInventario;Interno;S
532;Colector asignacion de carga;EXP610;Page;Access;AsignacionCargas;Interno;S
487;Colector control de contenedores;PRD590;Page;Access;ColectorControlContenedor;Interno;S
523;Colector control de contenedores;PRD0500;Page;Access;ColectorDevolucionDePicking;Interno;S
531;Colector creacion de camion;EXP600;Page;Access;ColectorCreacionCamion;Interno;S
524;Colector cross docking;REC530;Page;Access;CrossDocking;Interno;S
461;Colector de ensamblado de f?mula;KIT530;Page;Access;EnsambladoFormula_z;Interno;S
512;Colector preparacion manual;PRD540;Page;Access;ColectorPreparacionManual;Interno;S
522;Colector registro de manipuleos;REG580;Page;Access;ColectorRegistroManipuleo_z;Interno;S
475;Colector registro productos / codigo barras;REG500;Page;Access;ColectorRegistroPoductos;Interno;S
479;Colector web Descarga de Contenedores;EXP550;Page;Access;ColectorDescargaContenedor;Interno;S
478;Colectores web seccion contenedores;EXP000;Section;Access;ContenedoresMobile;Interno;S
85;Control de calidad;WREG000;Section;Access;ControlCalidad;Interno;S
501;Control documental;DOC000;Section;Access;ControlDocumental_z;Interno;S
407;DEV520_Page_Access_ColectorAveriasDeposito;DEV520;Page;Access;ColectorAveriasDeposito;Interno;S
458;Detalle Anulaci?;WPRE520;Page;Access;LogAnulacion;Interno;S
24;Detalle Dominio;WREG911;Page;Access;DominioDetalle;Interno;S
499;Detalle Egreso;DOC036;Page;Access;DetalleEgreso;Interno;S
498;Detalle Ingreso;DOC035;Page;Access;DetalleIngreso;Interno;S
459;Detalle de Contenedor;WPRE530;Page;Access;Cont;Interno;S
31;Detalle de Impresion;LIMP010DET;Page;Access;ImpresionDetalles;Interno;S
497;Documentos;DOC095;Page;Access;Documentos;Interno;S
500;Documentos Producci?;DOC290;Page;Access;DocumentoProduccion;Interno;S
23;Dominio;WREG910;Page;Access;Dominios;Interno;S
517;EXP320_Page_Access_Contenedor_Con_Problema;EXP320;Page;Access;Contenedor_Con_ProblemaZ;Interno;N
519;EXP330_Page_Access_Pedido_Mostrador;EXP330;Page;Access;Pedido_MostradorZ;Interno;N
437;EXP500_Page_Access_Particion;EXP500;Page;Access;Particion;Interno;S
438;EXP510_Page_Access_Consolidacion;EXP510;Page;Access;Consolidacion;Interno;S
446;EXP550_Page_Access_DescargaContenedores;EXP550;Page;Access;DescargaContenedores;Interno;S
136;Editar valores en WINV010;WINV010;Sec0;General;Edicion;Interno;S
336;Edtar detalle de pedido WPRE10;WPRE100;grid1;btn;EditarPedido;Interno;S
